decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ
-44.6156907,1249546586455804218,0.3667595,255.7944234,-56.631348,109.5524931,-1247.6683991,-1353.7186957,180.8046286,-1466.7733854,2.0,154.9306216,-0.7957125
-44.5003543,1249546586455804227,25.4565305,138.2462501,178.0103656,511.4552878,1032.5881564,260.0577744,87.1682171,9.6775807,2.0,723.3070046,3.5157037
-44.5042448,1249546586455803179,1.8187691,194.1662123,22441.1419632,185.7453581,-889.4755237,-1045.8471121,135.9971039,-1260.96624,2.0,262.6836046,0.8097464
-44.5422276,1249546586455804118,0.9381722,253.7620944,-32.5792988,176.6430848,-1044.0861797,-1158.6293132,170.7295159,-1397.3723493,2.0,249.8110462,-0.0393133
-44.5838287,1249546586455804120,271345.2945838,1118.8954335,5868.2667948,6937.5906061,68534.6911937,-80155.9337728,411.2204187,-445300.1021051,7.0,189294.7294265,111.9771514
-44.6415544,1249546586455804121,0.0,447.9397933,-0.1547601,0.0,-9489.6284645,-9489.6284645,316.7412654,-9489.6284645,2.0,0.0,-1.0
-44.6211844,1249546586455803241,16.4850214,209.0559158,18.9079905,212.3934597,1182.424966,800.0632816,119.1403301,-20.0791749,3.0,641.8003781,1.5308843
-44.5298478,1249546586455801868,773.431562,594.5391746,0.3786919,1563.9855801,6308.146949,2629.0401809,92.4890341,-5874.3971452,41.0,2508.4963108,2.699836
-44.4957755,1249546586455801867,47.4355571,348.9137438,-0.1151025,410.445841,1722.95167,360.3311642,92.9296434,-683.2252212,14.0,664.2395744,0.8269346
-44.5151304,1249546586455801866,910.503509,688.5217029,-1.8014948,3047.9021409,5631.9954151,-1091.6573608,116.2083205,-8770.3919545,35.0,3507.9272593,3.834718
-44.5181693,1249546586455801865,121677.781942,485.3310902,60.8673998,77185.4212057,179932.8693324,48224.575745,206.3958706,-18104.7266089,5.0,84268.659288,165.5011637
-44.5508552,1249546586455801862,5677545.8384043,1156.1657659,151.1456367,246107.8201603,860902.4284171,323964.6438984,159.2130722,-317048.6060872,46.0,340404.2253123,299.2985929
-44.5881457,1249546586455803073,2.6622682,179.5759024,2.2104486,207.5268279,1383.9209068,1152.6314282,126.3521005,968.8672511,2.0,293.4872545,1.2200514
-44.4853129,1249546586455801875,655.7838848,795.1424603,-0.0408377,1580.2702956,552.5878174,-4509.4744564,104.0568437,-13757.8405777,58.0,2680.2024598,2.0317043
-44.5135608,1249546586455801873,142.3940369,322.1894141,0.1035059,499.9664146,1911.2032686,485.5922107,79.7345611,-1625.8429352,16.0,928.3918767,1.6842698
-44.4883266,1249546586455801871,365125.0077848,445.4087914,10.460288,82932.9544276,171289.0814964,4179.6023514,127.2523372,-59832.7032141,10.0,91616.3882752,175.8634813
-44.5151326,1249546586455801870,4383932.0484141,1171.7676953,222.8633558,15585.8243642,134884.70575,-135906.7493423,149.6940889,-791265.0113116,57.0,258146.402291,214.6364924
-44.488454,1249546586455801924,780640.6166101,495.1559687,101.0137083,62047.922124,404175.7439895,2344.7833793,127.7430568,-89425.1444252,11.0,171569.8744347,210.3896093
-44.4763904,1249546586455801926,73.0269889,398.1445905,-2.1034887,318.2766117,2149.939579,1098.8138988,189.4999598,-2641.1541916,4.0,2270.5723784,2.4220031
-44.5183125,1249546586455801920,235.4315406,318.7071048,0.7645202,770.793685,1928.7940969,-1021.9125995,76.3107725,-2565.9133484,17.0,1250.2944451,2.6710075
-44.4759434,1249546586455801891,371.5309878,456.80822,-0.0881103,1140.7094228,3514.8035114,-704.6339728,94.7347567,-4221.2101867,23.0,1866.3566762,2.6379283
-44.4789139,1249546586455801890,106.3559545,457.1217725,1.4621806,818.6939809,2084.6235793,-683.3915349,128.1212092,-2431.7354163,12.0,1317.8133368,1.6867166
-44.4723993,1249546586455803064,163.7603384,264.8697492,-5.3081369,839.5800971,1724.1994144,-410.5182843,115.7801924,-1915.8827188,5.0,1760.7150512,5.1239968
-44.485363,1249546586455801884,6.2254013,665.0182229,6.6397748,1178.5699012,-3235.4091482,-4191.9325958,463.8993144,-5592.5489506,2.0,1666.7495385,1.5860043
-44.5234527,1249546586455801907,11997.2582082,334.8859436,5.9381401,11074.3308765,40277.9782138,3195.433074,188.6557623,-12743.5928838,3.0,27968.7288717,58.420244
-44.4854045,1249546586455801908,0.193972,588.1398731,1.651483,183.547534,-2916.9085457,-3076.7222919,413.25455,-3284.0036136,2.0,259.5754119,-0.8976545
-44.4881063,1249546586455801910,664879.2496545,497.3726806,115.2146035,97674.7580159,436760.8767778,35246.9159514,139.0166693,-62585.1445022,10.0,157379.882006,221.5164468
-44.5345614,1249546586455801913,180.5333336,330.888669,-1.5880429,1113.4716756,2198.2677145,-119.6295742,100.3773065,-1929.8760469,10.0,1498.6395296,3.5145977
-44.5289325,1249546586455801914,5669378.1558822,1202.6377255,289.3952259,287265.5274551,896721.0963422,347766.2900343,166.0542005,-306072.8778898,47.0,370753.2134438,289.118854
-44.617782,1249546586455803148,0.1073424,177.0671021,-0.2573259,41.1881222,-841.4991045,-875.3089198,123.6812263,-923.8753488,2.0,58.248801,-0.9447434
-44.6215579,1249546586455803149,0.0880548,224.9883489,-0.2956395,47.3205973,1337.4577993,1296.6279845,157.9607715,1242.8166047,2.0,66.9214305,-0.954935
-44.523254,1249546586455803145,3877.6164304,294.867629,23.8712904,837.2334148,-4311.2308009,-20065.6628895,146.7973251,-26199.8076699,4.0,10578.6058067,22.3216952
-44.5184844,1249546586455803100,192424.5148567,530.1604561,138.7908112,52375.7915391,224879.1075594,43986.8915488,234.8615258,-48886.2175934,4.0,113433.5798696,196.9153547
-44.6128068,1249546586455803103,24.0283619,227.2420472,-2.1268262,466.1724256,1132.6852444,611.958112,110.6106023,-37.9955469,4.0,605.8925177,1.8954603
-44.4883341,1249546586455803091,5735.0881251,592.2152502,161.8708735,31727.0331547,203744.1855181,170117.7664927,418.1958915,140290.1192088,2.0,44868.8005812,73.0468697
-44.5235976,1249546586455803121,22446.1250684,343.0163538,157.7332898,33497.9856716,48274.0937981,3654.4411001,194.9233388,-27036.7057694,3.0,37731.8233976,86.5597898
-44.5584797,1249546586455803123,9790.0769352,344.0586955,5748.7779387,20219.040373,47736.3695241,21246.1616011,194.5573745,1618.7694684,3.0,23117.0140162,57.950715
-44.4786978,1249546586455803711,68.5127162,272.3525828,-12.6320558,353.8905399,1363.8694472,-492.933307,154.3167032,-1585.1133161,3.0,1610.1884724,3.8254667
-44.5888693,1249546586455803613,106.443972,565.7108763,-31.403816,1769.0479915,2712.045538,-1448.1120584,235.9700699,-4924.8597097,4.0,3618.4944771,4.7336777
-44.5344389,1249546586455803972,0.7199016,288.0002615,7.8504885,173.0513829,-1382.0630285,-1536.0680771,202.717857,-1728.1657943,2.0,244.7316127,-0.5174192
-44.5586396,1249546586455803877,417.0860833,251.0980102,819.907203,3648.381256,-12144.7774913,-16593.2371121,174.2950536,-19441.5400033,2.0,5159.5902529,17.9556199
-44.6078759,1249546586455803357,1.0128043,201.4603943,1.0885565,145.4319023,1201.6713213,1008.0490865,136.3455067,910.8075168,2.0,205.6717686,0.0150611
-44.5614604,1249546586455803361,77.2112399,98.9861847,-3.8585802,617.7539656,698.2108799,-34.8242414,69.0682435,-537.2970513,2.0,873.6360364,7.4761421
-44.5263349,1249546586455803379,76.7883014,151.3068568,5.2592161,986.2994486,1343.3420599,-225.2129331,90.8482621,-629.2568374,2.0,1394.8380568,6.3991284
-44.5914701,1249546586455803592,0.4449595,364.3831505,1.4624624,171.8785133,-1831.1520072,-2006.1643186,257.625673,-2174.9090339,2.0,243.0729246,-0.7449777
-44.6460147,1249546586455803594,0.6118829,180.3771989,-0.846238,99.864247,1171.389182,1062.86669,127.1854473,971.660688,2.0,141.2293725,-0.620164
-44.6449064,1249546586455803595,0.5157315,179.6236642,-0.7736923,91.3031541,1069.096578,969.7230785,126.6399487,886.4902698,2.0,129.1221589,-0.6945378
-44.5577557,1249546586455803598,38322.9915349,421.7845818,-505.7306315,59436.8979799,133430.0156361,52127.298705,282.3252113,14556.2196763,2.0,84056.4672285,166.8771549
-44.5184939,1249546586455803581,30656.5273237,620.2141916,-655.0229038,77299.0223039,254009.6661742,159065.1281073,429.8248326,99411.6215665,2.0,109317.3257003,157.4793955
-44.4758597,1249546586455802217,86.9257831,377.0629497,7.7463709,818.9755814,2520.1025402,921.8020543,184.0561722,-1689.2251606,4.0,1880.8685281,3.7903968
-44.5135829,1249546586455802600,57.3752392,262.1338265,-4.9145397,1414.5850176,1198.0433844,126.1630526,181.1893132,-1631.1266507,2.0,2000.525317,6.2007052
-44.5234214,1249546586455802214,82815.530263,404.1819528,-169.0828466,17749.8523229,107941.7698638,44429.8547271,170.4555302,-11935.1697773,5.0,49901.6871949,127.2870881
-44.5583087,1249546586455802225,29620.6893176,344.8914026,21.751721,15116.5832888,77462.8099236,16923.8595446,151.7220659,-3775.3757493,5.0,33375.8984623,65.4456239
-44.5229074,1249546586455802224,29357.7638866,344.5403812,0.4741406,7998.9060455,60594.678736,-3023.7427453,167.3428563,-20479.9192236,4.0,38062.2715107,73.0363547
-44.4759764,1249546586455802606,108.0092134,330.4221268,-4.6975895,383.8933206,1369.9509113,-829.5224559,161.0819616,-2380.1515509,4.0,1777.5212747,3.8246156
-44.5586689,1249546586455802262,8490.539649,295.5036059,14.5878489,10301.785855,25926.171406,-1298.3733986,165.8886061,-14931.5904617,3.0,21249.1222043,49.9867126
-44.5423742,1249546586455802260,245.954911,351.664264,-1.2177973,1115.3158455,3531.2763539,1155.0433546,87.2879728,-1608.4861918,16.0,1434.0651972,3.276231
-44.5237321,1249546586455802257,246.0291027,282.749121,5.4544356,3136.0473284,-37864.9039561,-40977.2484633,199.9295377,-44136.9986129,2.0,4435.040664,15.0591349
-44.5038187,1249546586455802545,2378.0870441,359.9047429,25.2040945,10640.8697199,5577.6420203,-6322.1720389,207.751918,-19001.5326238,3.0,12326.3963289,27.7452577
-44.5236694,1249546586455802553,1667.3580708,323.4178297,-140.9727324,9365.6645197,10296.6158222,-498.1659121,226.67744,-8434.7132173,2.0,13245.0497845,37.5123043
-44.5578888,1249546586455802244,1037.5681668,309.5693019,-282.0023265,7058.243563,-227.1995268,-6647.0741071,218.2251319,-14343.6866528,2.0,9981.8637733,30.316329
-44.5784824,1249546586455802575,75.6405635,193.1155467,5.6194704,132.5299744,1097.6602694,355.8486277,110.3724797,-1030.8585647,3.0,1192.4853703,3.6494685
-44.5915172,1249546586455802245,213.2446357,509.8136324,2.7279953,1825.9821397,2623.5579156,-1101.525316,130.4335483,-3194.1043727,15.0,1928.7717469,3.1071827
-44.5135876,1249546586455802581,1.0905097,274.59002,-0.7753092,94.7594264,-1197.4552795,-1363.9276918,136.3043111,-1602.9002668,4.0,167.3889178,-0.7544792
-44.4770984,1249546586455802681,0.1883126,155.7943582,0.2972247,47.860323,871.1508827,818.7091001,109.7834613,775.4302367,2.0,67.6847179,-0.9008677
-44.5414959,1249546586455802145,1421973.5143835,923.9024295,-222.5295531,215410.5265057,1344704.7558416,307901.0559704,211.8673079,65329.1733247,17.0,316754.4697911,243.6716196
-44.5059125,1249546586455802683,0.7801182,154.5273101,-423284.8819379,96.5096929,976.9907582,880.7716555,109.2669373,783.9713724,2.0,136.4853166,-0.4689004
-44.5587051,1249546586455802686,916.5887503,410.4537205,26.589638,8789.8448785,90249.4079359,81005.9065317,289.9444191,72669.7181789,2.0,12430.7178383,28.9891641
-44.4881461,1249546586455802161,385097.0204062,439.8948389,-141.51768,75356.5752605,369823.9839133,-8585.8423809,147.0643312,-74544.0035896,7.0,153444.3945317,193.005953
-44.5180472,1249546586455802154,243869.7574994,459.8947157,85.6210603,95330.5477192,146046.6090525,-6549.5600658,154.5243977,-73518.4999754,7.0,89313.7988306,178.9088101
-44.5416014,1249546586455802152,35645.2779528,822.6211344,-3806.6654683,110191.6480943,278936.577777,150747.8607472,575.8065367,58553.2815883,2.0,155834.5231952,174.5404955
-44.5038534,1249546586455802121,12781.2912102,341.0697325,6.4463029,15107.9317239,-4453.7605002,-26152.5762288,136.5216297,-43852.7726961,6.0,16250.230342,41.6849492
-44.5786963,1249546586455802119,229.5606935,383.9731999,0.911408,666.1971963,2145.4343673,-385.8390887,98.3165786,-2454.0053171,15.0,1516.9153221,2.6023664
-44.5584187,1249546586455802804,552.8567968,284.3895182,-9.9007929,63.9405873,9280.533332,6776.7972224,163.5364807,790.3826584,3.0,4883.43737,10.7282934
-44.5042052,1249546586455802645,65.777504,235.2991125,-1.2005754,441.7096589,1114.8014077,-230.629208,134.6697572,-1291.2196246,3.0,1280.7916694,4.1739873
-44.5872439,1249546586455802808,12.1576252,307.3936283,24.4802471,757.8866864,1782.2750712,1025.0401041,217.3600588,266.5016984,2.0,1071.8136307,2.7411984
-44.4790596,1249546586455802187,123.5048852,324.7152886,1.6082447,137.1331974,1704.0531753,226.4876531,140.6679934,-2146.2399725,5.0,1832.8768837,4.0252372
-44.5579936,1249546586455802167,3535.9315397,272.8253496,-365.5001506,11501.4942298,-17924.4965986,-31080.8095263,191.4079567,-40927.4850581,2.0,16265.5691273,55.0828869
-44.4958755,1249546586455802170,2.6034163,257.0673076,-0.4301793,299.0152658,-1018.9823394,-1203.8022517,171.2727652,-1617.0128711,2.0,422.8714443,0.6756492
-44.5888695,1249546586455802168,469.0897205,814.4036831,7.4787947,3015.9692693,4506.6399876,-1844.3345031,176.7116598,-6652.0528262,21.0,3938.4265162,4.0302477
-44.4852932,1249546586455802164,66.9354684,648.9285756,-14.3488743,2691.8538362,2310.4479468,-342.5169818,365.5966999,-5125.6767755,3.0,3764.9730898,4.2835645
-44.5042706,1249546586455802961,675.3447953,468.9401215,-40.6694244,8617.6124509,121899.2601875,113109.0225777,331.5408365,104664.0352857,2.0,12187.1444033,25.1901601
-44.5228376,1249546586455802649,10951.6760964,353.5926575,-60.3232908,7551.7481814,26830.9009556,7498.9414625,203.9431339,-21568.8654651,3.0,26038.8392095,56.1414225
-44.5040347,1249546586455802176,24463.1261812,367.5551381,12.5222845,21818.7078758,26514.7595518,-14800.0533087,162.8191284,-47998.3170795,5.0,29769.8345466,65.971287
-44.5180727,1249546586455802175,219695.810491,405.4124758,-26.2005979,63308.2208494,107295.3484941,-40873.4357617,142.276187,-95630.5038306,7.0,82992.4550425,172.3040676
-44.5227191,1249546586455802648,1.0584845,124.2696425,-1.8808551,91.9996533,779.1230647,653.6044041,83.2756382,595.1237581,2.0,130.1071574,0.045676
-44.630488,1249546586455802795,895.4558685,661.3823064,-0.2193863,2373.8026617,15596.3990465,6001.0860924,122.3348244,1168.8150076,29.0,3649.3696136,4.0291407
-44.4958479,1249546586455802352,110.9602004,282.8635242,-1.4164522,243.1028068,1860.5140384,875.2655203,125.5963995,-1544.46577,5.0,1419.7642074,2.5201327
-44.5582484,1249546586455802443,2855.8025563,311.9218859,16.4923315,3639.8844287,1088.4649891,-9060.159192,176.5815697,-19461.8919432,3.0,10966.0841461,30.2970439
-44.5118253,1249546586455802856,10.0117386,230.1181596,2297825.9037284,515.8645818,-224.5558023,-804.5954308,161.768551,-1256.2849659,2.0,729.5426879,2.2710547
-44.6413804,1249546586455802860,1004.0366491,815.2414097,-1.3381123,3038.9723185,20432.0769178,5450.0016391,181.3797383,-1568.0808374,20.0,5599.3846028,5.0902136
-44.50108,1249546586455802422,99.4630045,580.3925941,8.9165843,464.197297,3871.4565015,416.0585856,319.9738062,-2720.5161926,3.0,3679.2031394,5.1134868
-44.5117276,1249546586455802429,1.4659414,181.6399022,-0.2852473,155.5980598,-962.2863702,-1107.3426632,128.2173681,-1273.4824897,2.0,220.0488864,0.6653833
-44.5044549,1249546586455802452,157713.0207668,452.2207578,265.2174412,47547.9225834,180469.6187004,36667.6379244,225.841285,-28671.6150022,3.0,109630.6365142,270.846896
-44.5047004,1249546586455802446,20689.0389554,469.1446971,112.2178872,47857.9761589,155048.8825977,99839.6746408,328.7753655,59332.9302799,2.0,67681.3989516,133.4124335
-44.5748144,1249546586455802335,127.7009241,348.055772,0.2280001,595.5143663,2990.0764928,1007.3816347,131.0183653,-1577.3746752,7.0,1570.9476988,3.0680125
-44.4787489,1249546586455802448,2.3694893,291.600709,-0.3848952,162.6874102,1738.733844,1424.6219751,164.1520638,1154.3373566,3.0,301.6137137,0.1643603
-44.5679999,1249546586455802882,6.3930848,276.1956826,-25.1214525,500.7774784,-246.4695635,-911.4567106,187.1059855,-1248.0245204,2.0,708.2063018,1.5173361
-44.6078309,1249546586455802865,16.1253767,234.2504918,0.5313696,119.16206,57.2367732,-857.9474571,133.6330685,-1228.8920663,3.0,710.6497559,1.1848734
-44.6397044,1249546586455802863,55.2217249,226.1144162,0.6905374,795.3190583,792.4983396,-309.2054299,100.4050387,-1099.7228595,5.0,816.4481233,2.5778934
-44.5693477,1249546586455802868,82.3897605,266.2370349,6.092837,1709.6238995,1383.6573521,-432.3449577,187.9843051,-2035.5904468,2.0,2417.7733052,8.2031439
-44.6155489,1249546586455802867,100.7804177,340.191382,4.2424919,580.3854434,1087.2522219,-334.9564915,119.2191711,-2120.6854006,8.0,1253.4161266,2.6165661
-44.4763122,1249546586455802374,144.3178996,460.8500763,4.7561604,2484.4519622,3627.8284794,57.9609602,228.8835384,-2456.0602388,4.0,3199.350958,5.9330604
-44.5037065,1249546586455802538,51196.233827,324.7677139,-133.2198078,12280.6574895,68952.5030413,-17934.2828444,176.4097586,-41926.0850175,3.0,60781.6142032,112.6113088
-44.6456914,1249546586455802825,1367.1742251,800.7848075,-6.9095089,1834.8556908,18231.2734457,-2528.0542399,187.2228253,-14145.3929481,18.0,6196.9577014,4.2873602
-44.5039543,1249546586455802272,165.7827205,310.5842364,37.9995894,1895.870406,-6240.2432389,-8586.3166994,154.9002534,-11008.6411575,4.0,2329.5618705,6.9133531
-44.5833026,1249546586455802519,108.9559373,221.9843418,-1.5825884,336.1717541,1235.8929093,-404.5253996,97.8677746,-1330.0147297,5.0,1207.822585,3.6306432
-44.5038096,1249546586455802523,29220.1595069,353.1942231,-31.0228397,21075.0236117,34732.6208427,992.7535385,174.1158647,-34236.650211,4.0,33007.2477603,88.1485969
-44.5153725,1249546586455802526,107.7644054,292.9782348,2.5529319,1460.8509971,1708.1140889,307.0465696,114.8050084,-2164.2338333,4.0,1868.3511337,4.8964046
-44.6070544,1249546586455802474,5554441.6687171,1146.2497201,-17.317728,334080.3521134,1155352.3737987,209570.6048434,173.4996441,-365146.573648,37.0,447228.1913487,320.4534071
-44.5183639,1249546586455802317,117400.6712075,571.5084694,-210.837759,70333.7515785,286682.9368132,115888.579982,265.7849551,29144.189651,4.0,105971.3295874,155.5110552
-44.5585178,1249546586455802463,4911.4833068,284.8719044,-86.3854514,14128.0532582,19854.9552021,4607.8935305,200.9599193,-8401.1513143,2.0,19980.0845277,66.9469403
-44.4760603,1249546586455802839,10.7333381,414.6435496,4.8075293,961.4189249,-2072.0761835,-2952.6018062,292.4169277,-3994.9140332,2.0,1359.6516827,2.4245593
-44.4880594,1249546586455802491,980249.0374906,724.5539018,-3186.6445687,41225.4331827,666311.5852383,31826.572381,255.8381037,-72712.9922212,3.0,415287.1512949,618.016375
-44.5230909,1249546586455802304,3455.8044895,291.6951587,25.8362398,1835.7249261,-29111.9968833,-37090.2811129,143.0432524,-49072.6054864,4.0,8940.6811134,21.9594814
-44.5788105,1249546586455802842,178.571039,310.5404621,2.6644179,605.0923797,1711.5889442,-560.0813168,136.1317425,-2275.8393299,5.0,2035.834406,5.4654962
-44.5331176,1249546586455802049,70.6721177,292.5078432,-1.0856314,339.1187408,2998.0769168,1795.9858424,65.1220257,646.7399318,20.0,556.836466,0.8353378
-44.5290063,1249546586455802777,36497.5122869,774.0597645,-312.0572875,104576.1293811,-78337.8310352,-180025.192919,547.1862449,-287490.0897975,2.0,147892.9804713,187.952352
-44.5010471,1249546586455801968,126441.8945929,775.0390681,6.1547437,2821.4774836,6898.7300624,-7492.6048907,120.532425,-222600.764557,41.0,35104.9435157,12.1716468
-44.5045173,1249546586455802020,83037.6539383,340.8129654,36.1496367,16374.099373,81538.4056756,-328.6610973,125.641782,-44220.8320588,7.0,41295.9190199,97.4274527
-44.4881585,1249546586455801988,647305.1399538,542.5682171,124.6027614,83158.8399613,536444.6884263,55198.0044115,155.2947213,-59341.6839349,9.0,176450.7753118,225.7148263
-44.4884902,1249546586455801963,1008575.1665751,492.691886,40.0225424,81373.7658488,477972.8618847,5593.4261739,117.7674473,-81485.4160991,13.0,175379.9683847,229.1748235
-44.4763958,1249546586455801964,437.1235449,534.7298492,0.3541442,1067.1649326,2567.2015768,-943.8233257,88.3716846,-5068.7776838,36.0,1878.0094105,2.3880334
-44.5183396,1249546586455802024,779451.4706342,545.3598885,104.3954001,85727.6240465,659364.7632998,24815.5581215,177.5709108,-46697.9745132,6.0,285180.8933301,294.3232891
-44.541539,1249546586455802022,419686.4485117,745.653046,146.8843339,45253.6175792,519192.6007157,56339.3955674,267.3854411,-158897.0026829,7.0,206427.2945202,180.2407705
-44.5229501,1249546586455802008,24961.5665576,305.8842057,4.1874029,10290.7214118,12309.7318239,-24677.2807023,95.5631275,-45684.4401864,10.0,16900.3964028,41.8265385
-44.4723333,1249546586455802009,151.9637488,310.68681,-0.1689592,725.4020855,1749.3975016,303.0454099,88.2519958,-1718.5598362,12.0,1122.8076639,2.4155726
-44.5152671,1249546586455801979,3.0858493,528.3314314,-0.3657278,460.9569947,-2352.2561614,-3080.6538277,304.0635306,-3678.5356767,3.0,673.3352024,0.3749459
-44.5181637,1249546586455802011,365870.1029851,439.8793735,59.427927,64938.5677688,254757.8323226,-19505.7807235,132.8771598,-88356.8248552,9.0,116053.1274787,166.3701829
-44.5838247,1249546586455802019,519154.6581037,1143.9324716,109.1768902,5658.7944006,82934.46442,530.720171,202.7580795,-444603.9383128,31.0,117905.9625864,49.4251522
-44.5261234,1249546586455802734,21.9137219,165.1820325,2.1929943,550.1213932,1067.8326846,638.2076614,114.6632474,-32.4101017,2.0,777.9891352,3.5939574
-44.5274262,1249546586455801983,33.9948395,207.0764134,-0.3427932,122.6381551,1206.6731933,708.2549693,92.3892433,-31.7644892,5.0,596.0099237,1.6546741
-44.5150309,1249546586455802012,136.2052655,465.9122189,-1.4150843,633.3936087,3140.3280224,823.4288847,226.9796672,-3896.7545773,4.0,3201.6829509,3.7815545
-44.4764972,1249546586455802714,13.2027337,526.649297,9.6676505,1354.1948066,3039.2958846,1792.568817,371.515829,330.9062715,2.0,1915.1206616,2.7855186
-44.5134194,1249546586455801987,4.1830985,251.5447221,-0.9555751,372.1359416,-963.550649,-1182.4492274,165.8083607,-1707.8225323,2.0,526.2796957,1.0473194
-44.5182295,1249546586455801970,29203.3893812,322.2334103,64.3953683,21128.9798949,-28709.3513246,-62703.8156157,159.8156626,-100909.6096635,4.0,32423.1929425,88.1771
-44.5414265,1249546586455802776,215351.4981462,608.3132116,54.6800501,88526.5654329,60604.8709185,-140829.5629106,223.0696995,-234952.9227867,7.0,123593.9435062,159.3914691
-44.54144,1249546586455801971,2408650.621357,998.3557133,216.8549057,157622.7976744,1540782.0471482,319038.6484077,251.7827271,-82003.3792638,13.0,514760.5201916,334.5415623
-44.4788928,1249546586455802041,67.5462384,435.8035513,0.5437813,991.5984731,808.1750849,-1195.558642,121.290209,-2489.2339494,12.0,1090.1795364,1.9497823
-44.5237979,1249546586455802987,154485.5745179,440.5556877,-786.4598403,38825.4302669,161151.3682937,28850.2764313,226.1517417,-40909.89035,3.0,107224.1436944,260.0627687
-44.5809158,1249546586455801976,147689.4426792,1032.1551475,-18.6321344,4523.5367407,29843.2094058,399.817326,166.5581032,-296728.1297506,38.0,50778.2331251,14.7927284
-44.5144228,1249546586455802038,171.1596926,290.7957884,-0.6021497,766.8140622,1964.1084219,250.9835053,85.7533899,-1860.4364834,11.0,1171.1778758,3.1063156
-44.5580577,1249546586455801977,283.2963853,311.3904096,20.889135,3706.5990528,-6471.9376828,-10306.6269041,220.0876228,-13885.1357885,2.0,5241.9226508,15.9872003
-44.5181497,1249546586455802054,103.7864887,235.3730232,6.0400372,167.7664494,1188.5318136,-147.4848911,130.4142656,-1543.6108502,3.0,1531.2725909,5.1638457
-44.476032,1249546586455802006,0.6935473,359.2760402,-0.2296496,125.4923112,-1557.2067639,-1721.902895,206.2775312,-1984.9154744,3.0,219.8551846,-0.7849502
-44.4788481,1249546586455802005,58.4984978,327.9103945,0.496071,107.7157625,1547.9935164,696.6085153,185.7660394,-1843.6667542,3.0,1927.8335686,2.877631
-44.504611,1249546586455802056,23576.396878,344.8648986,53.353224,16595.2357038,54299.1422928,6597.7804862,168.9720665,-14142.6968093,4.0,31625.2707361,73.3040638
-44.5184093,1249546586455802001,104211.9166991,494.4180361,63.9018923,31522.2491446,241180.4138473,68342.8283492,213.7146334,15592.9331832,5.0,92839.193389,121.4967711
-44.5041824,1249546586455802003,50914.6262811,346.3517112,24.2251197,6775.9543563,53770.1939968,-10501.8267376,113.8623305,-48237.8190163,9.0,30149.8147308,57.3870521
-44.4883752,1249546586455802004,71037.3813355,493.5797469,-23.6545042,21348.1089782,149698.7887184,79484.5447193,240.6282357,-1855.543857,4.0,67544.3156373,114.2775911
-44.4882504,1249546586455801956,368860.2896864,574.6121481,-201.4089307,56570.1610949,307693.6102319,76531.914967,220.1909179,-8579.3862129,5.0,163395.9306156,278.1833187
-44.5452734,1249546586455802029,0.2470418,182.7053389,0.0866392,64.415747,-964.9784933,-1019.2072322,127.9696526,-1093.8099872,2.0,91.097623,-0.8673451
-44.5580755,1249546586455802026,3465.7982101,261.9781114,12.3834089,5097.5121982,-19225.5590832,-28899.623594,150.1726956,-39626.4773093,3.0,10617.4096899,33.044596
-44.5009258,1249546586455802098,17.7294026,624.4044965,-9.739578,1860.4399937,677.8603413,-1040.436111,440.5521415,-3043.0196461,2.0,2631.0594711,3.3651754
-44.6524406,1249071597432603711,16.7978083,330.1030552,-0.559233,360.1881419,2438.5024382,1506.1718119,123.3195774,572.1108783,7.0,591.0129429,0.5753345
-44.589967,1249071597432603488,18.2391623,506.7536851,1.9312998,977.8087775,4981.5024156,3480.4957752,251.3730664,2245.6041901,4.0,1218.1418985,1.7668296
-44.6211844,1249062801339582391,16.4850214,209.0559158,18.9079905,212.3934597,1182.424966,800.0632816,119.1403301,-20.0791749,3.0,641.8003781,1.5308843
-44.5953395,1249062801339582393,15038.8312559,281.807609,442.5121605,15355.4844337,30329.4785443,5116.8571911,137.0826973,-12224.2635079,4.0,19393.9218639,62.3577006
-44.4855477,1249071597432603487,54.7367384,289.5626119,7.0259999,1517.5926999,1454.9272449,119.7102528,203.637095,-1580.258155,2.0,2146.2001784,6.3751555
-44.6533844,1249071597432603712,421.214351,643.3172228,-8.0557551,2299.1782201,5288.346838,-55.4681846,154.349378,-7441.405086,17.0,3254.5802243,3.5824186
-44.617782,1249062801339582256,0.1073424,177.0671021,-0.2573259,41.1881222,-841.4991045,-875.3089198,123.6812263,-923.8753488,2.0,58.248801,-0.9447434
-44.5211938,1249071597432603702,18680.9741587,414.1835944,7.1778147,15053.1583458,-22049.4545639,-71370.3465948,180.0615161,-97761.0196328,5.0,29348.1920142,55.2475925
-44.4708911,1249071597432603406,0.1775346,313.2206235,0.0242385,4.2249484,1789.4026501,1656.7080882,175.615618,1612.9010096,3.0,100.7057909,-0.9535253
-44.5522063,1249071597432603417,76953.9299424,489.1600072,-410.9850198,841.8943117,189604.4338648,32709.3080468,268.6476053,-3117.6848456,3.0,111025.9311614,125.839533
